"satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","division","salary","left"
0.39,0.57,2,157,3,0,0,"sales","medium",1
0.43,0.48,2,153,3,0,0,"accounting","low",1
0.09,0.85,6,289,4,0,0,"hr","high",1
0.86,1,4,232,5,0,0,"product_mng","medium",1
0.36,0.56,2,137,3,0,0,"sales","low",1
0.38,0.57,2,140,3,0,0,"support","low",1
0.1,0.8,7,281,4,0,0,"technical","low",1
0.82,0.89,5,217,5,0,0,"sales","high",1
0.85,0.98,5,248,5,0,0,"product_mng","medium",1
0.4,0.48,2,137,3,0,0,"sales","medium",1
0.43,0.55,2,130,3,0,0,"support","high",1
0.4,0.53,2,158,3,0,0,"sales","low",1
0.84,0.99,4,267,5,0,0,"product_mng","low",1
0.73,1,5,274,5,0,0,"product_mng","low",1
0.38,0.51,2,138,3,0,0,"technical","low",1
0.89,0.97,4,264,5,0,0,"marketing","low",1
0.44,0.51,2,145,3,0,0,"marketing","low",1
0.33,0.88,6,219,5,0,0,"support","low",1
0.11,0.95,6,279,4,0,0,"technical","low",1
0.09,0.9,6,287,4,0,0,"technical","low",1
0.87,0.91,4,228,5,0,0,"sales","low",1
0.1,0.84,6,279,4,0,0,"sales","low",1
0.09,0.79,6,293,5,0,0,"sales","low",1
0.38,0.49,2,128,3,0,0,"technical","low",1
0.41,0.46,2,128,3,0,0,"accounting","low",1
0.1,0.77,5,276,4,0,0,"support","low",1
0.39,0.52,2,134,3,0,0,"technical","low",1
0.11,0.87,5,303,4,0,0,"IT","low",1
0.11,0.93,6,294,4,0,0,"sales","medium",1
0.09,0.62,6,294,4,0,0,"accounting","low",1
0.82,0.99,4,263,6,0,0,"technical","medium",1
0.9,0.81,5,264,5,0,0,"IT","medium",1
0.37,0.46,2,156,3,0,0,"sales","low",1
0.45,0.5,2,126,3,0,0,"technical","low",1
0.75,0.99,5,254,5,0,0,"sales","low",1
0.44,0.57,2,145,3,0,0,"support","low",1
0.44,0.56,2,158,3,0,0,"accounting","medium",1
0.4,0.46,2,149,3,0,0,"technical","medium",1
0.41,0.56,2,154,3,0,1,"support","medium",1
0.77,0.85,5,276,5,0,0,"support","medium",1
0.78,0.83,4,217,6,0,0,"support","medium",1
0.57,0.7,3,273,6,0,0,"support","low",1
0.38,0.5,2,140,3,0,0,"sales","low",1
0.84,0.83,4,227,5,0,0,"accounting","low",1
0.38,0.46,2,137,3,0,0,"technical","low",1
0.36,0.57,2,142,3,0,0,"product_mng","medium",1
0.76,0.98,5,242,5,0,0,"management","low",1
0.36,0.56,2,137,3,0,0,"sales","low",1
0.4,0.47,2,152,3,0,0,"accounting","low",1
0.37,0.46,2,130,3,1,0,"technical","medium",1
0.43,0.52,2,158,3,0,0,"sales","medium",1
0.09,0.94,6,257,4,0,0,"sales","low",1
0.8,0.85,4,273,5,0,0,"management","low",1
0.1,0.84,5,298,4,0,0,"IT","low",1
0.43,0.53,2,160,3,0,0,"support","low",1
0.82,0.84,5,244,5,0,0,"sales","low",1
0.37,0.49,2,151,3,0,0,"technical","medium",1
0.37,0.47,2,141,3,0,0,"technical","medium",1
0.85,0.95,5,236,5,0,0,"hr","low",1
0.09,0.77,5,275,4,0,0,"product_mng","medium",1
0.41,0.54,2,145,3,0,0,"support","low",1
0.39,0.56,2,147,3,0,0,"sales","medium",1
0.41,0.54,2,153,3,1,0,"sales","low",1
0.9,0.83,5,259,5,0,0,"accounting","low",1
0.85,0.87,5,245,5,0,0,"technical","low",1
0.39,0.54,2,154,3,0,0,"marketing","low",1
0.45,0.57,2,151,3,0,0,"accounting","low",1
0.1,0.84,7,250,4,0,0,"product_mng","low",1
0.45,0.56,2,146,3,0,0,"technical","medium",1
0.4,0.46,2,132,3,0,0,"technical","low",1
0.43,0.56,2,129,3,0,0,"sales","low",1
0.46,0.62,6,213,3,0,0,"support","low",1
0.53,0.56,4,281,6,0,0,"hr","medium",1
0.88,0.88,5,248,5,0,0,"technical","medium",1
0.37,0.54,2,131,3,1,0,"hr","medium",1
0.42,0.48,2,148,3,1,0,"RandD","low",1
0.77,0.93,4,231,5,0,0,"hr","medium",1
0.1,0.79,6,291,4,0,0,"sales","low",1
0.38,0.49,2,145,3,0,0,"IT","low",1
0.37,0.5,2,142,3,0,0,"sales","low",1
0.53,0.85,2,164,5,0,0,"support","low",1
0.09,0.82,7,267,4,0,0,"technical","low",1
0.36,0.51,2,130,3,0,0,"sales","low",1
0.84,0.83,4,227,5,0,0,"accounting","low",1
0.4,0.56,2,149,3,0,0,"accounting","low",1
0.1,0.95,7,301,4,0,0,"marketing","low",1
0.8,0.95,4,274,5,0,0,"sales","low",1
0.1,0.93,7,258,4,0,0,"technical","low",1
0.1,0.86,6,266,4,1,0,"technical","low",1
0.74,0.89,5,229,6,0,0,"support","low",1
0.45,0.57,2,134,3,0,0,"sales","low",1
0.09,0.8,7,283,5,0,0,"technical","low",1
0.1,0.91,7,297,4,0,0,"technical","low",1
0.8,0.95,5,244,5,0,0,"sales","medium",1
0.11,0.84,6,251,4,0,0,"technical","low",1
0.41,0.52,2,132,3,0,0,"RandD","low",1
0.39,0.49,2,127,3,0,0,"IT","medium",1
0.44,0.54,2,127,3,0,0,"management","medium",1
0.23,0.99,4,204,4,1,0,"accounting","low",1
0.74,0.97,5,238,5,0,0,"IT","low",1
0.37,0.46,2,158,3,0,0,"hr","low",1
0.42,0.53,2,142,3,0,0,"sales","low",1
0.4,0.5,2,141,3,1,0,"technical","low",1
0.1,0.96,6,274,4,0,0,"technical","low",1
0.09,0.94,6,283,5,0,0,"IT","low",1
0.82,0.98,4,233,5,0,0,"sales","low",1
0.92,0.94,5,307,5,0,0,"IT","low",1
0.11,0.87,6,305,4,0,0,"marketing","low",1
0.78,1,4,253,5,0,0,"marketing","low",1
0.11,0.78,7,248,4,0,0,"sales","medium",1
0.43,0.55,2,129,3,0,0,"sales","low",1
0.11,0.84,6,251,4,0,0,"technical","low",1
0.4,0.52,2,155,3,0,0,"marketing","low",1
0.37,0.46,2,149,3,0,0,"IT","low",1
0.11,0.8,6,306,4,0,0,"sales","low",1
0.89,1,5,224,5,0,0,"sales","low",1
0.1,0.97,6,254,5,0,0,"sales","medium",1
0.4,0.49,2,155,3,0,0,"hr","medium",1
0.56,0.71,4,296,2,0,0,"IT","medium",1
0.41,0.46,2,160,3,0,1,"sales","low",1
0.11,0.95,6,286,4,0,0,"technical","medium",1
0.11,0.89,6,272,4,0,0,"product_mng","medium",1
0.44,0.46,2,153,3,0,0,"hr","low",1
0.4,0.47,2,151,3,0,0,"sales","medium",1
0.1,0.8,6,264,4,0,0,"technical","low",1
0.85,0.58,3,226,2,0,0,"support","medium",1
0.74,0.89,4,267,5,0,0,"sales","medium",1
0.78,0.93,4,225,5,0,0,"sales","medium",1
0.11,0.85,6,261,4,0,0,"support","low",1
0.38,0.46,2,144,3,0,0,"management","low",1
0.37,0.52,2,155,3,0,0,"technical","medium",1
0.41,0.45,2,144,3,1,0,"product_mng","low",1
0.09,0.84,7,307,4,0,0,"IT","medium",1
0.84,1,5,218,5,0,0,"technical","medium",1
0.11,0.84,6,298,4,0,0,"sales","low",1
0.1,0.77,6,272,4,0,0,"accounting","low",1
0.74,1,5,275,5,0,0,"sales","low",1
0.12,1,3,278,4,0,0,"RandD","medium",1
0.43,0.52,2,147,3,0,0,"sales","low",1
0.45,0.52,2,143,3,0,0,"IT","medium",1
0.45,0.51,2,137,3,0,0,"support","low",1
0.1,0.85,6,260,4,0,0,"sales","low",1
0.42,0.55,2,146,3,0,0,"hr","low",1
0.38,0.5,2,140,3,0,0,"sales","medium",1
0.45,0.48,2,136,3,0,0,"product_mng","medium",1
0.39,0.55,2,156,3,0,0,"sales","high",1
0.36,0.52,2,137,3,1,0,"sales","medium",1
0.44,0.53,2,147,3,0,0,"technical","low",1
0.4,0.49,2,128,3,0,0,"sales","low",1
0.75,0.99,5,221,5,0,0,"product_mng","low",1
0.85,0.87,4,273,5,0,0,"RandD","medium",1
0.63,0.83,6,242,5,0,0,"accounting","low",1
0.09,0.87,7,305,4,0,0,"sales","medium",1
0.38,0.51,2,159,3,0,0,"sales","medium",1
0.78,1,4,253,5,0,0,"marketing","low",1
0.09,0.82,6,257,4,0,0,"accounting","medium",1
0.88,0.89,4,275,5,0,0,"technical","low",1
0.37,0.53,2,131,3,0,0,"sales","low",1
0.37,0.57,2,130,3,0,0,"sales","low",1
0.76,0.86,5,223,5,1,0,"product_mng","medium",1
0.17,0.84,5,232,3,0,0,"sales","low",1
0.37,0.45,2,160,3,0,0,"marketing","medium",1
0.41,0.71,4,301,5,0,0,"technical","low",1
0.75,0.85,5,240,6,1,0,"marketing","medium",1
0.4,0.53,2,155,3,0,0,"IT","high",1
0.39,0.54,2,158,3,0,0,"support","low",1
0.37,0.46,2,157,3,0,0,"IT","low",1
0.78,0.66,3,164,3,0,0,"sales","low",1
0.38,0.55,2,158,3,0,0,"support","low",1
0.84,1,5,234,5,0,0,"technical","medium",1
0.91,1,4,257,5,0,0,"accounting","medium",1
0.43,0.45,2,135,3,0,0,"marketing","low",1
0.46,0.54,2,144,3,0,0,"sales","low",1
0.36,0.55,2,141,3,0,0,"hr","medium",1
0.11,0.97,6,310,4,0,0,"accounting","medium",1
0.36,0.51,2,143,3,0,0,"technical","low",1
0.31,0.62,6,135,5,0,0,"support","low",1
0.45,0.57,2,134,3,0,0,"hr","low",1
0.91,1,4,257,5,0,0,"accounting","medium",1
0.11,0.9,6,254,4,0,0,"technical","low",1
0.1,0.86,5,253,4,0,0,"technical","low",1
0.8,0.86,5,262,6,0,0,"sales","medium",1
0.11,0.87,6,255,4,0,0,"sales","low",1
0.1,0.92,6,258,4,0,0,"technical","low",1
0.37,0.55,2,152,3,0,0,"technical","medium",1
0.73,0.91,4,247,5,0,0,"support","medium",1
0.4,0.51,2,144,3,0,0,"accounting","low",1
0.4,0.46,2,127,3,0,0,"technical","low",1
0.1,0.91,6,286,4,0,0,"marketing","low",1
0.39,0.45,2,140,3,0,0,"sales","medium",1
0.82,0.87,4,239,5,0,0,"sales","low",1
0.89,0.95,2,181,5,0,0,"technical","medium",1
0.9,0.97,4,258,5,0,0,"accounting","low",1
0.41,0.53,2,157,3,0,0,"sales","low",1
0.39,0.46,2,136,3,0,0,"support","medium",1
0.89,0.87,5,225,5,0,0,"product_mng","low",1
0.4,0.56,2,131,3,0,0,"IT","low",1
0.11,0.92,7,265,4,0,0,"technical","low",1
0.38,0.51,2,146,3,0,0,"IT","medium",1
0.4,0.48,2,142,3,0,0,"support","low",1
0.45,0.45,2,154,3,1,0,"support","medium",1
0.78,0.96,5,272,5,0,0,"sales","low",1
0.89,0.83,5,130,4,1,0,"support","medium",1
0.24,0.46,7,224,5,0,0,"accounting","medium",1
0.38,0.46,2,155,3,0,0,"sales","low",1
0.37,0.48,2,160,3,0,0,"support","low",1
0.74,1,5,223,5,0,0,"accounting","low",1
0.43,0.48,2,157,3,0,0,"sales","medium",1
0.84,0.88,4,269,5,0,0,"support","low",1
0.1,0.87,6,250,4,0,0,"sales","low",1
0.39,0.51,2,137,3,0,0,"technical","low",1
0.1,0.84,6,286,4,0,0,"product_mng","low",1
0.1,0.93,6,307,4,0,0,"sales","low",1
0.87,0.91,5,228,5,0,0,"support","low",1
0.8,0.86,5,262,6,0,0,"sales","medium",1
0.11,0.9,6,301,4,0,0,"technical","low",1
0.1,0.82,6,244,4,0,0,"technical","medium",1
0.37,0.47,2,149,3,0,0,"IT","medium",1
0.53,0.95,6,205,4,0,0,"marketing","low",1
0.1,0.78,5,285,4,1,0,"RandD","medium",1
0.1,0.77,6,255,4,0,0,"management","low",1
0.11,0.89,6,309,4,0,0,"support","medium",1
0.89,0.98,5,274,5,0,0,"product_mng","medium",1
0.89,1,4,237,5,0,0,"support","medium",1
0.4,0.46,2,132,3,0,0,"technical","low",1
0.8,0.85,4,273,5,0,0,"management","low",1
0.73,0.97,6,189,2,0,0,"sales","low",1
0.8,0.83,5,275,5,0,0,"support","low",1
0.87,0.91,5,228,5,0,0,"support","low",1
0.09,0.89,7,308,5,0,0,"hr","medium",1
0.1,0.97,6,280,4,0,0,"sales","low",1
0.46,0.57,2,139,3,0,0,"sales","low",1
0.43,0.56,2,157,3,0,0,"sales","low",1
0.15,0.55,6,139,4,0,0,"support","high",1
0.11,0.85,7,272,4,0,0,"accounting","low",1
0.36,0.52,2,143,3,0,0,"accounting","medium",1
0.11,0.86,6,308,4,0,0,"IT","low",1
0.43,0.47,2,158,3,0,0,"product_mng","low",1
0.41,0.48,2,139,3,0,0,"technical","low",1
0.38,0.47,2,152,3,0,0,"sales","medium",1
0.76,0.92,4,246,5,0,0,"sales","low",1
0.38,0.49,2,155,3,0,0,"marketing","low",1
0.37,0.49,2,151,3,0,0,"technical","medium",1
0.47,0.5,4,254,4,0,0,"sales","low",1
0.11,0.85,7,302,4,0,0,"sales","low",1
0.45,0.56,2,154,3,0,0,"marketing","low",1
0.4,0.53,2,151,3,0,0,"marketing","low",1
0.09,0.94,6,266,4,0,0,"sales","medium",1
0.83,0.85,5,237,5,0,0,"marketing","medium",1
0.1,0.91,6,287,4,0,0,"technical","low",1
0.4,0.49,2,151,3,0,0,"sales","medium",1
0.86,0.91,5,245,5,0,0,"support","medium",1
0.41,0.52,2,147,3,0,0,"product_mng","medium",1
0.39,0.54,2,132,3,0,0,"support","low",1
0.85,0.87,5,245,5,0,0,"technical","low",1
0.39,0.5,2,127,3,0,0,"technical","low",1
0.57,0.72,4,275,6,0,0,"technical","medium",1
0.76,0.87,5,245,5,0,0,"sales","low",1
0.43,0.49,2,135,3,0,0,"sales","medium",1
0.82,0.94,5,236,5,0,0,"sales","low",1
0.09,0.8,6,301,5,0,0,"IT","medium",1
0.43,0.52,2,150,3,0,0,"product_mng","low",1
0.4,0.53,2,158,3,0,0,"sales","low",1
0.89,0.99,5,257,5,0,0,"accounting","medium",1
0.73,1,5,230,5,0,0,"sales","low",1
0.1,0.93,6,256,4,0,0,"support","low",1
0.46,0.5,2,156,3,0,0,"technical","medium",1
0.44,0.5,2,130,3,0,0,"support","medium",1
0.11,0.94,7,244,4,0,0,"management","medium",1
0.09,0.8,6,304,4,0,0,"technical","low",1
0.37,0.49,2,138,3,0,0,"technical","low",1
0.8,0.9,5,267,5,0,0,"technical","medium",1
0.44,0.53,2,155,3,0,0,"product_mng","medium",1
0.78,0.86,4,249,5,0,0,"sales","medium",1
0.1,0.83,6,271,4,0,0,"technical","medium",1
0.39,0.47,2,142,3,0,0,"technical","low",1
0.39,0.45,2,140,3,0,0,"sales","medium",1
0.1,0.81,6,290,4,0,0,"accounting","medium",1
0.39,0.46,2,136,3,0,0,"support","medium",1
0.39,0.49,2,129,3,0,0,"technical","medium",1
0.74,0.92,4,261,5,0,0,"technical","medium",1
0.45,0.55,2,148,3,0,0,"sales","low",1
0.37,0.51,2,155,3,0,0,"sales","low",1
0.38,0.5,2,153,3,0,0,"support","low",1
0.1,0.55,2,247,4,0,0,"sales","medium",1
0.84,1,5,242,5,0,0,"sales","low",1
0.6,0.92,2,258,5,0,0,"sales","low",1
0.91,0.84,5,265,5,0,0,"technical","medium",1
0.91,0.92,4,246,5,0,0,"sales","low",1
0.11,0.89,6,254,4,0,0,"technical","low",1
0.37,0.54,2,157,3,0,0,"support","low",1
0.74,1,5,222,6,0,0,"accounting","low",1
0.86,0.92,5,252,5,0,0,"RandD","low",1
0.09,0.94,6,257,4,0,0,"sales","low",1
0.75,0.9,5,256,5,0,0,"support","low",1
0.37,0.51,2,132,3,0,0,"technical","medium",1
0.44,0.51,2,138,3,0,0,"support","low",1
0.1,0.89,7,285,4,0,0,"technical","low",1
0.4,0.46,2,127,3,0,0,"hr","medium",1
0.09,0.9,7,289,4,0,0,"product_mng","low",1
0.1,0.97,7,254,4,0,0,"sales","low",1
0.4,0.51,2,139,3,0,0,"support","low",1
0.41,0.52,2,132,3,0,0,"RandD","low",1
0.11,0.87,7,282,5,0,0,"technical","low",1
0.8,0.63,5,180,5,0,0,"support","medium",1
0.84,0.98,5,270,5,0,0,"sales","low",1
0.1,0.9,7,281,4,0,0,"sales","low",1
0.43,0.48,2,144,3,0,0,"sales","low",1
0.09,0.96,6,259,4,0,0,"support","low",1
0.11,0.88,7,253,4,0,0,"hr","low",1
0.75,0.88,5,270,5,0,0,"IT","high",1
0.91,1,5,251,6,0,0,"sales","low",1
0.42,0.55,2,148,3,0,0,"sales","low",1
0.4,0.46,2,155,3,0,0,"support","medium",1
0.09,0.91,6,243,4,0,0,"product_mng","high",1
0.38,0.47,2,128,3,0,0,"sales","medium",1
0.41,0.54,2,152,3,0,0,"technical","low",1
0.11,0.91,6,308,4,1,0,"IT","low",1
0.2,0.9,6,138,3,0,0,"technical","low",1
0.11,0.78,6,260,4,0,0,"hr","medium",1
0.72,0.85,5,244,6,0,0,"sales","low",1
0.4,0.57,2,160,3,0,0,"accounting","low",1
0.38,0.47,2,144,3,0,0,"support","low",1
0.9,0.92,5,245,5,0,0,"sales","low",1
0.1,0.85,6,297,5,0,0,"sales","high",1
0.36,0.52,2,143,3,0,0,"accounting","medium",1
0.11,0.97,6,284,4,0,0,"sales","low",1
0.1,0.94,6,285,4,0,0,"support","medium",1
0.4,0.52,2,147,3,0,0,"product_mng","medium",1
0.89,1,5,224,5,0,0,"sales","low",1
0.37,0.57,2,130,3,0,0,"sales","low",1
0.38,0.46,2,160,3,0,0,"support","low",1
0.9,0.99,5,260,5,0,0,"sales","low",1
0.39,0.5,2,147,3,0,0,"marketing","low",1
0.09,0.91,6,275,4,0,0,"support","low",1
0.84,1,5,234,5,0,0,"technical","medium",1
0.4,0.57,2,152,3,0,0,"sales","low",1
0.1,0.81,6,304,4,0,0,"management","medium",1
0.45,0.49,2,134,3,0,0,"RandD","medium",1
0.37,0.46,2,153,3,0,0,"sales","low",1
0.43,0.57,2,157,3,0,0,"sales","low",1
0.4,0.52,2,147,3,0,0,"product_mng","medium",1
0.81,0.87,4,254,5,0,0,"marketing","low",1
0.38,0.57,2,140,3,0,0,"support","low",1
0.37,0.55,2,152,3,0,0,"technical","medium",1
0.1,0.95,7,301,4,0,0,"sales","low",1
0.72,1,4,169,3,0,0,"sales","medium",1
0.73,0.87,5,257,5,0,0,"IT","low",1
0.09,0.89,7,310,4,0,0,"support","low",1
0.85,0.84,5,272,6,0,0,"technical","medium",1
0.4,0.51,2,136,3,0,0,"product_mng","low",1
0.11,0.85,6,305,4,0,0,"accounting","medium",1
0.38,0.53,2,157,3,0,0,"sales","low",1
0.85,0.82,5,264,6,0,0,"technical","medium",1
0.45,0.55,2,151,3,0,0,"IT","medium",1
0.79,0.93,4,226,5,0,0,"sales","low",1
0.81,0.83,5,269,6,0,0,"technical","medium",1
0.42,0.48,2,140,3,0,0,"sales","low",1
0.46,0.48,2,161,3,0,0,"technical","low",1
0.4,0.57,2,151,3,0,0,"support","low",1
0.1,0.77,7,291,4,0,0,"accounting","low",1
0.46,0.5,2,157,3,0,0,"IT","low",1
0.38,0.86,6,139,6,0,0,"technical","medium",1
0.83,0.94,5,273,5,0,0,"RandD","medium",1
0.89,0.86,5,275,5,0,0,"sales","low",1
0.41,0.55,2,148,3,0,0,"sales","low",1
0.1,0.87,6,290,4,0,0,"support","low",1
0.46,0.5,2,151,3,0,0,"technical","medium",1
0.76,0.98,5,217,6,0,0,"product_mng","medium",1
0.4,0.55,2,150,3,0,0,"IT","medium",1
0.09,0.89,6,276,4,0,0,"technical","low",1
0.37,0.5,2,141,3,0,0,"sales","low",1
0.9,0.98,4,264,6,0,0,"product_mng","medium",1
0.1,0.96,7,255,4,0,0,"marketing","medium",1
0.4,0.54,2,141,3,0,0,"technical","medium",1
0.1,0.87,7,251,5,0,0,"technical","low",1
0.84,0.85,4,249,6,0,0,"marketing","low",1
0.32,0.95,5,172,2,0,0,"sales","low",1
0.38,0.49,2,132,3,0,0,"support","low",1
0.61,0.47,2,253,3,0,0,"sales","low",1
0.74,0.89,5,232,6,0,0,"technical","medium",1
0.83,0.9,5,245,5,0,0,"product_mng","low",1
0.1,0.83,7,276,4,0,0,"accounting","low",1
0.1,0.8,6,264,4,0,0,"technical","low",1
0.11,0.79,6,292,4,0,1,"technical","low",1
0.41,0.46,2,128,3,0,0,"accounting","low",1
0.11,0.92,6,305,4,0,0,"technical","low",1
0.92,0.87,4,226,6,1,0,"technical","medium",1
0.76,0.88,4,206,4,0,0,"hr","medium",1
0.37,0.45,2,126,3,0,0,"support","medium",1
0.36,0.49,2,147,3,0,0,"marketing","low",1
0.4,0.54,2,137,3,0,0,"marketing","medium",1
0.4,0.56,2,130,3,1,0,"sales","medium",1
0.09,0.84,6,269,4,0,0,"sales","low",1
0.11,0.89,7,257,4,0,0,"technical","low",1
0.44,0.56,2,127,3,0,0,"IT","low",1
0.87,1,5,261,5,1,0,"technical","medium",1
0.11,0.87,6,306,4,0,0,"IT","low",1
0.45,0.57,2,148,3,0,0,"marketing","high",1
0.73,0.93,5,162,4,0,0,"technical","low",1
0.11,0.79,7,310,4,0,0,"hr","low",1
0.77,0.91,5,221,6,0,0,"support","medium",1
0.1,0.87,6,265,5,0,0,"sales","medium",1
0.38,0.49,2,132,3,0,0,"support","low",1
0.38,0.57,2,140,3,0,0,"sales","low",1
0.43,0.5,2,137,3,0,0,"support","medium",1
0.78,1,4,267,5,0,0,"technical","medium",1
0.45,0.51,2,155,3,1,0,"sales","medium",1
0.36,0.54,2,153,3,0,0,"accounting","medium",1
0.74,0.91,4,232,5,0,0,"technical","medium",1
0.4,0.56,2,148,3,0,0,"support","low",1
0.11,0.93,6,282,4,0,0,"sales","low",1
0.74,1,5,275,5,0,0,"sales","low",1
0.36,0.52,2,147,3,0,0,"sales","medium",1
0.37,0.52,2,144,3,0,0,"sales","medium",1
0.1,0.97,7,254,4,0,0,"sales","low",1
0.09,0.95,6,304,4,0,0,"sales","low",1
0.09,0.9,7,296,4,0,0,"technical","medium",1
0.84,0.83,5,238,5,0,0,"IT","low",1
0.84,0.82,5,240,5,0,0,"accounting","medium",1
0.13,0.78,6,152,2,0,0,"support","low",1
0.11,0.81,6,305,4,0,0,"sales","low",1
0.4,0.56,2,149,3,0,0,"accounting","low",1
0.42,0.48,2,132,3,0,0,"hr","low",1
0.43,0.52,2,150,3,0,0,"product_mng","low",1
0.31,0.56,4,238,2,0,0,"accounting","medium",1
0.84,0.92,4,234,5,0,0,"sales","low",1
0.36,0.53,2,133,3,0,0,"sales","medium",1
0.73,0.96,5,256,6,1,0,"support","medium",1
0.1,0.86,6,247,4,0,0,"sales","medium",1
0.44,0.5,2,156,3,0,0,"sales","medium",1
0.77,0.82,4,217,5,0,0,"hr","medium",1
0.43,0.54,2,142,3,0,0,"support","low",1
0.1,0.96,6,292,4,0,0,"support","medium",1
0.4,0.46,2,128,3,0,0,"management","low",1
0.1,0.94,7,264,4,0,0,"IT","medium",1
0.44,0.57,2,141,3,0,0,"product_mng","medium",1
0.44,0.51,2,134,3,0,0,"hr","medium",1
0.37,0.48,2,154,3,0,0,"management","low",1
0.36,0.78,2,151,4,0,0,"technical","low",1
0.1,0.81,7,244,5,0,0,"hr","medium",1
0.1,0.93,6,298,4,0,0,"technical","medium",1
0.82,0.85,5,248,5,0,0,"sales","low",1
0.45,0.53,2,129,3,0,0,"technical","high",1
0.41,0.46,2,151,3,0,0,"product_mng","low",1
0.74,0.99,2,277,3,0,0,"IT","medium",1
0.4,0.55,2,155,3,0,0,"sales","low",1
0.77,1,4,272,5,0,0,"sales","medium",1
0.76,0.89,5,238,5,0,0,"technical","high",1
0.45,0.45,2,132,3,0,0,"marketing","low",1
0.44,0.46,2,138,3,0,0,"technical","low",1
0.38,0.5,2,153,3,0,0,"support","low",1
0.44,0.46,2,143,3,0,0,"IT","low",1
0.5,0.54,5,153,4,0,0,"support","low",1
0.43,0.53,2,131,3,0,0,"IT","low",1
0.1,0.93,7,305,4,0,0,"technical","medium",1
0.11,0.87,6,306,4,0,0,"IT","low",1
0.1,0.88,7,267,4,0,0,"management","medium",1
0.37,0.57,2,130,3,0,0,"sales","low",1
0.4,0.53,2,158,3,0,0,"sales","low",1
0.85,1,6,260,3,1,0,"management","low",1
0.6,0.92,2,258,5,0,0,"sales","low",1
0.41,0.53,2,157,3,0,0,"accounting","low",1
0.42,0.57,2,154,3,1,0,"marketing","medium",1
0.76,1,4,220,6,0,0,"RandD","medium",1
0.76,0.9,4,263,5,0,0,"support","low",1
0.1,0.98,6,265,4,0,0,"technical","low",1
0.11,0.91,5,291,4,0,0,"technical","low",1
0.44,0.52,2,141,3,0,0,"management","low",1
0.1,0.79,6,275,4,0,0,"management","low",1
0.11,0.8,7,296,4,0,0,"sales","low",1
0.11,0.89,6,250,4,0,0,"RandD","low",1
0.44,0.45,2,156,3,0,0,"hr","medium",1
0.6,0.92,2,258,5,0,0,"sales","low",1
0.09,0.91,6,248,4,0,0,"sales","low",1
0.11,0.9,7,247,4,0,0,"sales","medium",1
0.61,0.58,2,264,4,0,0,"technical","low",1
0.4,0.56,2,131,3,0,0,"IT","low",1
0.42,0.5,2,139,3,0,0,"hr","medium",1
0.39,0.57,2,156,3,0,0,"management","low",1
0.1,0.83,6,295,4,0,0,"product_mng","medium",1
0.11,0.87,6,278,5,0,0,"technical","low",1
0.38,0.56,2,148,3,0,0,"technical","medium",1
0.11,0.85,6,299,4,0,0,"support","medium",1
0.83,0.81,5,219,5,0,0,"sales","low",1
0.31,0.62,6,135,5,0,0,"support","low",1
0.74,0.99,4,233,5,0,0,"IT","low",1
0.1,0.89,6,247,4,0,0,"technical","low",1
0.11,0.79,6,264,4,0,0,"technical","low",1
0.43,0.57,2,135,3,0,0,"support","low",1
0.72,0.84,5,257,5,0,0,"technical","medium",1
0.81,0.97,5,230,5,0,0,"support","low",1
0.31,0.62,6,135,5,0,0,"support","low",1
0.11,0.83,6,244,4,0,0,"accounting","low",1
0.41,0.52,2,135,3,0,0,"sales","low",1
0.11,0.86,6,286,4,0,0,"support","low",1
0.1,0.92,7,307,4,0,0,"support","low",1
0.46,0.55,2,129,3,0,0,"sales","low",1
0.45,0.46,2,153,3,0,0,"management","low",1
0.41,0.46,2,128,3,0,0,"accounting","low",1
0.1,0.95,5,286,4,0,0,"RandD","high",1
0.42,0.48,2,155,3,0,0,"hr","medium",1
0.11,0.94,7,255,4,0,0,"support","low",1
0.44,0.51,2,156,3,0,0,"technical","high",1
0.27,0.54,7,278,3,0,0,"technical","low",1
0.91,0.97,5,233,5,0,0,"hr","medium",1
0.37,0.54,2,152,3,0,0,"marketing","medium",1
0.45,0.47,2,150,3,0,0,"sales","low",1
0.19,1,4,192,4,0,0,"accounting","low",1
0.1,0.87,7,299,4,0,0,"sales","low",1
0.15,0.63,7,229,3,0,0,"marketing","low",1
0.1,0.97,7,254,4,0,0,"sales","low",1
0.09,0.89,6,282,4,0,0,"support","low",1
0.86,0.97,5,269,5,0,0,"sales","medium",1
0.82,0.86,5,243,5,0,0,"IT","low",1
0.46,0.57,2,139,3,0,0,"sales","low",1
0.1,0.84,7,250,4,0,0,"product_mng","low",1
0.78,0.83,4,217,6,0,0,"support","medium",1
0.1,0.97,7,306,4,0,0,"marketing","low",1
0.1,0.84,6,261,4,0,0,"accounting","medium",1
0.39,0.47,2,135,3,0,0,"sales","low",1
0.36,0.48,2,152,3,0,0,"product_mng","medium",1
0.43,0.57,2,157,3,0,0,"sales","low",1
0.45,0.46,2,155,3,0,0,"sales","low",1
0.9,0.92,4,271,5,0,0,"IT","medium",1
0.41,0.54,2,145,3,0,0,"support","low",1
0.09,0.92,7,245,4,0,0,"technical","medium",1
0.4,0.46,2,132,3,0,0,"technical","low",1
0.37,0.54,2,131,3,1,0,"hr","medium",1
